note_count,primary_tag,secondary_tags,blog_name,post_body,date
15,Artists of tumblr,['artwork'  'finished'  'drawing'  'pokemon'  'pkmn'  'art fight 2024'  'art fight'],kittyisawolf,Art fight attack for @linzolle !!,2024-07-10 15:18:19 GMT
7,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'  'clone wars'  'clone trooper'  'clone trooper helmet'  'clone troopers'  'aurebesh'  'clone wars art'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Clone Trooper  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 13:01:20 GMT
243,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,As Uncle Iroh once said ‘Delicious tea or deadly poison’  It goes without saying dont macrodose your meds 😅 also someone else is working on a very similar comic so watch out for that 👀 I’ll be sure to reblog it when it comes out!,2024-07-10 12:22:59 GMT
8,Artists of tumblr,['his new scar looks so much better imo'  'and his hair'  'art'  'artists on tumblr'  'artwork'  'digital art'  'oc'  'original character'  'character design'  'leonard!'  'redraw of old art'  'redraw art'  'drawing'],dustybearrrr,YAY New Art Redraw!! Old vs new,2024-07-10 11:35:47 GMT
42,Artists of tumblr,['art'  'artist'  'digital artist'  'artists on tumblr'  'traditional art'  'traditional artist'  'queer art'  'queer'  'body positivity art'  'body positivity'  'sketch'  'drawing'  'furry'  'furry art'  'furry oc'  'sfw furry'  'furry character'  'furrydrawing'  'y2k'  'grunge'  'alternative'  'trans'  'gay'  'lesbian'  'coyotes'  'pitbull'  'kangaroo'  'transfem'  'transmasc'],thejayness,Art dump!!,2024-07-10 09:07:44 GMT
1,Artists of tumblr,['artists on tumblr'  'new blog'  'traditional art'  'digital art'  'artist intro'  'introductory post'  'meet the artist'],catholicaa,ɪɴᴛʀᴏ ☆ Hello! You can call me Salem I am 20 and go by she/they pronouns  ☆ I’m an artist (with an inconsistent art style) who usually draws their current brain rot  ☆ Currently going through some art block so I might post slightly older artwork for now  ☆ I write for fun sometimes both original/oc and fandom content  ☆ I have way too many oc and fandom based playlists on my Spotify  ☆ Casual video game enjoyer who bounces between games due to hyper fixation and hardly finishes them (it’s a bad habit I know☠️)  ☆ I also crochet in my spare time!  ☆ Using this as a new place to store my creative work!  ⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯  ᴄᴜʀʀᴇɴᴛ ɪɴᴛᴇʀᴇꜱᴛꜱ ☆ Cult of the Lamb (Crazy brain rot rn)  ☆ Zenless Zone Zero  ☆ The Guy She Was Interested In Wasn’t A Guy At All  ☆ Damn my mind blanked…,2024-07-10 04:30:52 GMT
15,Artists of tumblr,['wolfytda-post'  'artwork'  'didgital art'  'art'  'artists on tumblr'  'digital art'  'small artist'  'artist on tumblr'  'my art'  'artist'  'artfight'  'af 2024'  'team seafoam'  'bjorn'  'peggle'  'peggle bjorn'],wolfy-tda,artfight is crazy,2024-07-10 04:02:45 GMT
0,Artists of tumblr,['arcu-art'  'artists on tumblr'  'character design'  'digital aritst'  'digital drawing'  'oc'  'digital sketch'],arcupapii,Jese updateddd,2024-07-10 03:33:59 GMT
5,Artists of tumblr,['young artist'  'art'  'sketch'],2birds1seed,yearning to make more crispy style art,2024-07-10 02:38:55 GMT
23,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'japan'  'travel'  'explore'  'asia'  'yamagata'  'yamadera'  'nature'  'mountain'  'snow'  'winter'  'beauty'  'aesthetic'],fishbphotography,Snowy village  Yamadera Yamagata Japan,2024-07-10 02:02:10 GMT
1,Artists of tumblr,['star wars'  'star wars oc'  'jedi'  'jedi oc'  'art'  'fantasy art'  'anime art'  'original character'  'oc art'  'anime artist'  'manga artist'  'drawing'  'fantasy'  'character design'  'digital art'  'oc'  'draw my oc'  'detail'],khadrimxart,Some lineart of Leigh in the Rain Goddess outfit- some of my favorite designs for her. I love my girl. I wish I could get a toy made of her to go with all my Obi-Wans lol. My jedi oc,2024-07-10 01:21:17 GMT
0,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'droid'  'droids'  'droid builder'  'droid depot'  'droid art'  'bd1'  'bd-1'  'bd 1'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 01:03:01 GMT
1,Artists of tumblr,['art'  'artists on tumblr'  'digital art'  'artfight 2024'  'team stardust'  'team seafoam'],rereaz,3rd art fight attack!!  YOU🫵 should attack me on artfight Rere_AZ :) TEAM SEAFOAM  Character by Furrii on art fight,2024-07-11 00:14:09 GMT
84,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'japan'  'travel'  'explore'  'nature'  'beauty'  'aesthetic'  'river'  'forest'  'nishihara'  'okinawa'  'asia'  'cottagecore'  'fairycore'],fishbphotography,Mangrove river  Nishihara Okinawa Japan,2024-07-11 00:03:46 GMT
12,Artists of tumblr,['art'  'artwork'  'drawing'  'my art'  'digital art'  'character art'  'oc'  'original character'  'artists on tumblr'  'mine'  'concept art'  'drawings'  'digital drawing'  'oc artist'  'oc art'  'ocs'  'my ocs'  'oc artwork'  'insect'  'insects'  'bug'  'bugs'  'wasp'  'wasps'  'my back is killing me'  'bevel would totally consume orange flavoured things'  'silly little guys'  'silly little guy'  'silly'],demvalhaken,SNOW SEACLAW IN HER QUEEN DRESS I looked at lot of middle ages stuff to get a inspiration. Nothing really specific lol but I did give her a super cool scepter muahaha. She also got cool flower shapes! I love her and her design I understand why you guys voted her for fan favourite in my Bevel and Snow post  Btw I fixed her ocelli (Three simple eyes arranged in an upside down triangle on insects) because they’re meant to be an upside down triangle sorry my mistake…. BUT THE THING IS MY LAST BRAINCELL WORKING OVERTIME FORGOT ABOUT THEM IN THE SNOW REFERENCE!!! UGHHHHHHHHHHHHHH  I am really happy because the bloodshed has ended no more period for me yayyyyyyyy!! Doomsday is gone!!  Here’s Bevel too. I gave her those kinda of trousers that are puffy. Though I don’t really like this drawing at least it will prove a great reference for her attires! Btw she smells like flowers and wood and probably a lot of Wasp pheromones. So imagine a woody flower scent fighting with musk… maybe pheromones smell different to other Wasps and then that smell will like cling to them. That sounds like a good idea it may not be very accurate but hey! Oh yeah and probably alcohol she drinks alcohol time to time. That was such a weird paragraph… you probably don’t want to know what Bevel smells like… well don’t worry Snow just smells like fruit honey and flowers!!!  Please get Bevel more perfume  Don’t judge but BEVEL IS A TALL ASS WASP. SNOW IS MEANT TO BE THE LARGEST WASP BECAUSE SHE’S QUEEN BUT NO! BEVEL JUST HAD TO BE TALLER. Justice for Snow. They look so interesting when you put them beside eachother. Bevel is like tall I didn’t measure her  Should we rehost the poll? I think we should!  Who is the favourite?  Snow  Bevel  Both  See Results Snow won last time btw! I HOPE THIS WAS AN EFFICIENT FOOD FOR YOU EAT UP MY CHILDREN!  That was fun goodbye! (Will Wood reference),2024-07-10 23:28:28 GMT
1,Artists of tumblr,['digital art'  'art'  'artists on tumblr'  'digital painting'  'painting'  'cyberpunk art'  'cyberpunk'  'cyberpunk aesthetic'],jollyseal,My attempt at doing digital painting lel,2024-07-10 22:26:42 GMT
1,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 19:05:24 GMT
1,Artists of tumblr,['werewolf'  'werewolves'  'illustration'  'artists on tumblr'  'monster'  'monsters'  'dnd'  'dungeons and dragons'  'furries'],gravedoggg,WEREWOLF P160 Is up on patreon now!! Wohoh!  werewolf #werewolves #werewolfonline #werewolfart #werewolfwednesday #werewolftransformation #werewolfcomics #werewolfcomic #patreoncomics #patreon #patreonartist #patreonexclusive,2024-07-10 18:38:45 GMT
1,Artists of tumblr,['art'  'artist'  'corbins art'  'osc'  'object show'],corbinsilly,doodle of the object I’m going to be the VA for,2024-07-10 18:20:27 GMT
13,Artists of tumblr,['art'  'drawing'  'artists on tumblr'  'artwork'  'digital art'  'not my oc'  'not my character'  'my artwork'  'oohh b pretty pink and pourple'],dustybearrrr,Silly sketch of @rose-of-strangers OC!!!! the colors were very pretty and fun to draw with,2024-07-10 17:07:33 GMT
183,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'  'human hrt'  'therian hrt'  'animal hrt'  'confidence hrt?'],deadeyedfae,First I was a bunny then I took Human HRT. Now get ready for the next exciting instalment…Normal HRT… wait scrap that 😂,2024-07-10 17:06:14 GMT
15,Artists of tumblr,['artwork'  'finished'  'drawing'  'pokemon'  'pkmn'  'art fight 2024'  'art fight'],kittyisawolf,Art fight attack for @linzolle !!,2024-07-10 15:18:19 GMT
7,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'  'clone wars'  'clone trooper'  'clone trooper helmet'  'clone troopers'  'aurebesh'  'clone wars art'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Clone Trooper  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 13:01:20 GMT
243,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,As Uncle Iroh once said ‘Delicious tea or deadly poison’  It goes without saying dont macrodose your meds 😅 also someone else is working on a very similar comic so watch out for that 👀 I’ll be sure to reblog it when it comes out!,2024-07-10 12:22:59 GMT
8,Artists of tumblr,['his new scar looks so much better imo'  'and his hair'  'art'  'artists on tumblr'  'artwork'  'digital art'  'oc'  'original character'  'character design'  'leonard!'  'redraw of old art'  'redraw art'  'drawing'],dustybearrrr,YAY New Art Redraw!! Old vs new,2024-07-10 11:35:47 GMT
42,Artists of tumblr,['art'  'artist'  'digital artist'  'artists on tumblr'  'traditional art'  'traditional artist'  'queer art'  'queer'  'body positivity art'  'body positivity'  'sketch'  'drawing'  'furry'  'furry art'  'furry oc'  'sfw furry'  'furry character'  'furrydrawing'  'y2k'  'grunge'  'alternative'  'trans'  'gay'  'lesbian'  'coyotes'  'pitbull'  'kangaroo'  'transfem'  'transmasc'],thejayness,Art dump!!,2024-07-10 09:07:44 GMT
1,Artists of tumblr,['artists on tumblr'  'new blog'  'traditional art'  'digital art'  'artist intro'  'introductory post'  'meet the artist'],catholicaa,ɪɴᴛʀᴏ ☆ Hello! You can call me Salem I am 20 and go by she/they pronouns  ☆ I’m an artist (with an inconsistent art style) who usually draws their current brain rot  ☆ Currently going through some art block so I might post slightly older artwork for now  ☆ I write for fun sometimes both original/oc and fandom content  ☆ I have way too many oc and fandom based playlists on my Spotify  ☆ Casual video game enjoyer who bounces between games due to hyper fixation and hardly finishes them (it’s a bad habit I know☠️)  ☆ I also crochet in my spare time!  ☆ Using this as a new place to store my creative work!  ⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯  ᴄᴜʀʀᴇɴᴛ ɪɴᴛᴇʀᴇꜱᴛꜱ ☆ Cult of the Lamb (Crazy brain rot rn)  ☆ Zenless Zone Zero  ☆ The Guy She Was Interested In Wasn’t A Guy At All  ☆ Damn my mind blanked…,2024-07-10 04:30:52 GMT
15,Artists of tumblr,['wolfytda-post'  'artwork'  'didgital art'  'art'  'artists on tumblr'  'digital art'  'small artist'  'artist on tumblr'  'my art'  'artist'  'artfight'  'af 2024'  'team seafoam'  'bjorn'  'peggle'  'peggle bjorn'],wolfy-tda,artfight is crazy,2024-07-10 04:02:45 GMT
0,Artists of tumblr,['arcu-art'  'artists on tumblr'  'character design'  'digital aritst'  'digital drawing'  'oc'  'digital sketch'],arcupapii,Jese updateddd,2024-07-10 03:33:59 GMT
5,Artists of tumblr,['young artist'  'art'  'sketch'],2birds1seed,yearning to make more crispy style art,2024-07-10 02:38:55 GMT
1,Artists of tumblr,['star wars'  'star wars oc'  'jedi'  'jedi oc'  'art'  'fantasy art'  'anime art'  'original character'  'oc art'  'anime artist'  'manga artist'  'drawing'  'fantasy'  'character design'  'digital art'  'oc'  'draw my oc'  'detail'],khadrimxart,A rare brief moment of panic after waking up from a chemical-induced stupor Leigh (my jedi oc) finds herself part of the slave trade and trust me it ends poorly for the people who put her there and not the other way around. Such a dangerous adventure.,2024-07-11 01:20:47 GMT
1,Artists of tumblr,['art'  'artists on tumblr'  'digital art'  'artfight 2024'  'team stardust'  'team seafoam'],rereaz,3rd art fight attack!!  YOU🫵 should attack me on artfight Rere_AZ :) TEAM SEAFOAM  Character by Furrii on art fight,2024-07-11 00:14:09 GMT
84,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'japan'  'travel'  'explore'  'nature'  'beauty'  'aesthetic'  'river'  'forest'  'nishihara'  'okinawa'  'asia'  'cottagecore'  'fairycore'],fishbphotography,Mangrove river  Nishihara Okinawa Japan,2024-07-11 00:03:46 GMT
12,Artists of tumblr,['art'  'artwork'  'drawing'  'my art'  'digital art'  'character art'  'oc'  'original character'  'artists on tumblr'  'mine'  'concept art'  'drawings'  'digital drawing'  'oc artist'  'oc art'  'ocs'  'my ocs'  'oc artwork'  'insect'  'insects'  'bug'  'bugs'  'wasp'  'wasps'  'my back is killing me'  'bevel would totally consume orange flavoured things'  'silly little guys'  'silly little guy'  'silly'],demvalhaken,SNOW SEACLAW IN HER QUEEN DRESS I looked at lot of middle ages stuff to get a inspiration. Nothing really specific lol but I did give her a super cool scepter muahaha. She also got cool flower shapes! I love her and her design I understand why you guys voted her for fan favourite in my Bevel and Snow post  Btw I fixed her ocelli (Three simple eyes arranged in an upside down triangle on insects) because they’re meant to be an upside down triangle sorry my mistake…. BUT THE THING IS MY LAST BRAINCELL WORKING OVERTIME FORGOT ABOUT THEM IN THE SNOW REFERENCE!!! UGHHHHHHHHHHHHHH  I am really happy because the bloodshed has ended no more period for me yayyyyyyyy!! Doomsday is gone!!  Here’s Bevel too. I gave her those kinda of trousers that are puffy. Though I don’t really like this drawing at least it will prove a great reference for her attires! Btw she smells like flowers and wood and probably a lot of Wasp pheromones. So imagine a woody flower scent fighting with musk… maybe pheromones smell different to other Wasps and then that smell will like cling to them. That sounds like a good idea it may not be very accurate but hey! Oh yeah and probably alcohol she drinks alcohol time to time. That was such a weird paragraph… you probably don’t want to know what Bevel smells like… well don’t worry Snow just smells like fruit honey and flowers!!!  Please get Bevel more perfume  Don’t judge but BEVEL IS A TALL ASS WASP. SNOW IS MEANT TO BE THE LARGEST WASP BECAUSE SHE’S QUEEN BUT NO! BEVEL JUST HAD TO BE TALLER. Justice for Snow. They look so interesting when you put them beside eachother. Bevel is like tall I didn’t measure her  Should we rehost the poll? I think we should!  Who is the favourite?  Snow  Bevel  Both  See Results Snow won last time btw! I HOPE THIS WAS AN EFFICIENT FOOD FOR YOU EAT UP MY CHILDREN!  That was fun goodbye! (Will Wood reference),2024-07-10 23:28:28 GMT
1,Artists of tumblr,['digital art'  'art'  'artists on tumblr'  'digital painting'  'painting'  'cyberpunk art'  'cyberpunk'  'cyberpunk aesthetic'],jollyseal,My attempt at doing digital painting lel,2024-07-10 22:26:42 GMT
1,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 19:05:24 GMT
1,Artists of tumblr,['werewolf'  'werewolves'  'illustration'  'artists on tumblr'  'monster'  'monsters'  'dnd'  'dungeons and dragons'  'furries'],gravedoggg,WEREWOLF P160 Is up on patreon now!! Wohoh!  werewolf #werewolves #werewolfonline #werewolfart #werewolfwednesday #werewolftransformation #werewolfcomics #werewolfcomic #patreoncomics #patreon #patreonartist #patreonexclusive,2024-07-10 18:38:45 GMT
1,Artists of tumblr,['art'  'artist'  'corbins art'  'osc'  'object show'],corbinsilly,doodle of the object I’m going to be the VA for,2024-07-10 18:20:27 GMT
13,Artists of tumblr,['art'  'drawing'  'artists on tumblr'  'artwork'  'digital art'  'not my oc'  'not my character'  'my artwork'  'oohh b pretty pink and pourple'],dustybearrrr,Silly sketch of @rose-of-strangers OC!!!! the colors were very pretty and fun to draw with,2024-07-10 17:07:33 GMT
183,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'  'human hrt'  'therian hrt'  'animal hrt'  'confidence hrt?'],deadeyedfae,First I was a bunny then I took Human HRT. Now get ready for the next exciting instalment…Normal HRT… wait scrap that 😂,2024-07-10 17:06:14 GMT
15,Artists of tumblr,['artwork'  'finished'  'drawing'  'pokemon'  'pkmn'  'art fight 2024'  'art fight'],kittyisawolf,Art fight attack for @linzolle !!,2024-07-10 15:18:19 GMT
7,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'  'clone wars'  'clone trooper'  'clone trooper helmet'  'clone troopers'  'aurebesh'  'clone wars art'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Clone Trooper  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 13:01:20 GMT
243,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,As Uncle Iroh once said ‘Delicious tea or deadly poison’  It goes without saying dont macrodose your meds 😅 also someone else is working on a very similar comic so watch out for that 👀 I’ll be sure to reblog it when it comes out!,2024-07-10 12:22:59 GMT
8,Artists of tumblr,['his new scar looks so much better imo'  'and his hair'  'art'  'artists on tumblr'  'artwork'  'digital art'  'oc'  'original character'  'character design'  'leonard!'  'redraw of old art'  'redraw art'  'drawing'],dustybearrrr,YAY New Art Redraw!! Old vs new,2024-07-10 11:35:47 GMT
42,Artists of tumblr,['art'  'artist'  'digital artist'  'artists on tumblr'  'traditional art'  'traditional artist'  'queer art'  'queer'  'body positivity art'  'body positivity'  'sketch'  'drawing'  'furry'  'furry art'  'furry oc'  'sfw furry'  'furry character'  'furrydrawing'  'y2k'  'grunge'  'alternative'  'trans'  'gay'  'lesbian'  'coyotes'  'pitbull'  'kangaroo'  'transfem'  'transmasc'],thejayness,Art dump!!,2024-07-10 09:07:44 GMT
1,Artists of tumblr,['artists on tumblr'  'new blog'  'traditional art'  'digital art'  'artist intro'  'introductory post'  'meet the artist'],catholicaa,ɪɴᴛʀᴏ ☆ Hello! You can call me Salem I am 20 and go by she/they pronouns  ☆ I’m an artist (with an inconsistent art style) who usually draws their current brain rot  ☆ Currently going through some art block so I might post slightly older artwork for now  ☆ I write for fun sometimes both original/oc and fandom content  ☆ I have way too many oc and fandom based playlists on my Spotify  ☆ Casual video game enjoyer who bounces between games due to hyper fixation and hardly finishes them (it’s a bad habit I know☠️)  ☆ I also crochet in my spare time!  ☆ Using this as a new place to store my creative work!  ⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯  ᴄᴜʀʀᴇɴᴛ ɪɴᴛᴇʀᴇꜱᴛꜱ ☆ Cult of the Lamb (Crazy brain rot rn)  ☆ Zenless Zone Zero  ☆ The Guy She Was Interested In Wasn’t A Guy At All  ☆ Damn my mind blanked…,2024-07-10 04:30:52 GMT
15,Artists of tumblr,['wolfytda-post'  'artwork'  'didgital art'  'art'  'artists on tumblr'  'digital art'  'small artist'  'artist on tumblr'  'my art'  'artist'  'artfight'  'af 2024'  'team seafoam'  'bjorn'  'peggle'  'peggle bjorn'],wolfy-tda,artfight is crazy,2024-07-10 04:02:45 GMT
30,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'japan'  'travel'  'explore'  'oishida'  'asia'  'yamagata'  'nature'  'forest'  'snow'  'winter'  'aesthetic'  'beauty'  'cottagecore'  'fairycore'],fishbphotography,Snowy trail  Oishida Yamagata Japan,2024-07-11 02:02:14 GMT
1,Artists of tumblr,['star wars'  'star wars oc'  'jedi'  'jedi oc'  'art'  'fantasy art'  'anime art'  'original character'  'oc art'  'anime artist'  'manga artist'  'drawing'  'fantasy'  'character design'  'digital art'  'oc'  'draw my oc'  'detail'],khadrimxart,A rare brief moment of panic after waking up from a chemical-induced stupor Leigh (my jedi oc) finds herself part of the slave trade and trust me it ends poorly for the people who put her there and not the other way around. Such a dangerous adventure.,2024-07-11 01:20:47 GMT
0,Artists of tumblr,['digital artists'  'art of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'artist of tumblr'  'art portfolio'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-11 01:02:32 GMT
1,Artists of tumblr,['art'  'artists on tumblr'  'digital art'  'artfight 2024'  'team stardust'  'team seafoam'],rereaz,3rd art fight attack!!  YOU🫵 should attack me on artfight Rere_AZ :) TEAM SEAFOAM  Character by Furrii on art fight,2024-07-11 00:14:09 GMT
84,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'japan'  'travel'  'explore'  'nature'  'beauty'  'aesthetic'  'river'  'forest'  'nishihara'  'okinawa'  'asia'  'cottagecore'  'fairycore'],fishbphotography,Mangrove river  Nishihara Okinawa Japan,2024-07-11 00:03:46 GMT
12,Artists of tumblr,['art'  'artwork'  'drawing'  'my art'  'digital art'  'character art'  'oc'  'original character'  'artists on tumblr'  'mine'  'concept art'  'drawings'  'digital drawing'  'oc artist'  'oc art'  'ocs'  'my ocs'  'oc artwork'  'insect'  'insects'  'bug'  'bugs'  'wasp'  'wasps'  'my back is killing me'  'bevel would totally consume orange flavoured things'  'silly little guys'  'silly little guy'  'silly'],demvalhaken,SNOW SEACLAW IN HER QUEEN DRESS I looked at lot of middle ages stuff to get a inspiration. Nothing really specific lol but I did give her a super cool scepter muahaha. She also got cool flower shapes! I love her and her design I understand why you guys voted her for fan favourite in my Bevel and Snow post  Btw I fixed her ocelli (Three simple eyes arranged in an upside down triangle on insects) because they’re meant to be an upside down triangle sorry my mistake…. BUT THE THING IS MY LAST BRAINCELL WORKING OVERTIME FORGOT ABOUT THEM IN THE SNOW REFERENCE!!! UGHHHHHHHHHHHHHH  I am really happy because the bloodshed has ended no more period for me yayyyyyyyy!! Doomsday is gone!!  Here’s Bevel too. I gave her those kinda of trousers that are puffy. Though I don’t really like this drawing at least it will prove a great reference for her attires! Btw she smells like flowers and wood and probably a lot of Wasp pheromones. So imagine a woody flower scent fighting with musk… maybe pheromones smell different to other Wasps and then that smell will like cling to them. That sounds like a good idea it may not be very accurate but hey! Oh yeah and probably alcohol she drinks alcohol time to time. That was such a weird paragraph… you probably don’t want to know what Bevel smells like… well don’t worry Snow just smells like fruit honey and flowers!!!  Please get Bevel more perfume  Don’t judge but BEVEL IS A TALL ASS WASP. SNOW IS MEANT TO BE THE LARGEST WASP BECAUSE SHE’S QUEEN BUT NO! BEVEL JUST HAD TO BE TALLER. Justice for Snow. They look so interesting when you put them beside eachother. Bevel is like tall I didn’t measure her  Should we rehost the poll? I think we should!  Who is the favourite?  Snow  Bevel  Both  See Results Snow won last time btw! I HOPE THIS WAS AN EFFICIENT FOOD FOR YOU EAT UP MY CHILDREN!  That was fun goodbye! (Will Wood reference),2024-07-10 23:28:28 GMT
1,Artists of tumblr,['digital art'  'art'  'artists on tumblr'  'digital painting'  'painting'  'cyberpunk art'  'cyberpunk'  'cyberpunk aesthetic'],jollyseal,My attempt at doing digital painting lel,2024-07-10 22:26:42 GMT
1,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-10 19:05:24 GMT
